delegation/delegator_address,delegation/validator_address,delegation/shares,balance/denom,balance/amount
juno1qqrnzytacq9gah4a8697lfr45wkmrzmpc2nw0l,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,20000000.000000000000000000,ujuno,20000000
juno1qpkjncgldyumu3ftjh52lyufycmpxrq53wjpzh,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,3343500.000000000000000000,ujuno,3343500
juno1qztzc3pze6d3w5cpat4ysqhv46gxqf0hldgt6m,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,117436377.000000000000000000,ujuno,117436377
juno1qr2c8dcdq9r5pkvd3cq4j2r9tl26uk7g5tnqmr,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,10156063.000000000000000000,ujuno,10156063
juno1qyqpyd5kaz4f3np33f696zkn2vfd87ap5zwgx9,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,59600000.000000000000000000,ujuno,59600000
juno1q9prh007n9rupem37gmfp25u6feljga4a8usnd,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,4630000.000000000000000000,ujuno,4630000
juno1qxh8dfj72vymqnqamatdn5e8zmun5ggxrzwzvq,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,26000000.000000000000000000,ujuno,26000000
juno1qfl9rzthfx99x7k6vv3vk5kr64epey8ztsq5rl,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,2500000.000000000000000000,ujuno,2500000
juno1q2ke5n8rgr8ncjyeeqed3xyhyneluxgej3gt4m,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,2772509087.000000000000000000,ujuno,2772509087
juno1q272nkds9yrttej30hag4flwrtzdspk43e7m7z,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,10367319.000000000000000000,ujuno,10367319
juno1qt8qa27jzlfk8tsehp3fvltdnnn0u04g2ket3f,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,511000000.000000000000000000,ujuno,511000000
juno1qdpswcvtrtdh5hpzka363u0x09tmmy2j4uhzf2,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,16917758.000000000000000000,ujuno,16917758
juno1qdlefv8sqnqa8t4kxpzuk6y67jznvrcuzutj4u,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,26018000.000000000000000000,ujuno,26018000
juno1qwa6d9wtccgzcr5vqkrgn9vu2yms8mr4pekemj,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,232.000000000000000000,ujuno,232
juno1qs9szgaw4ur4hsjpxkyssfljv55etjreu4m6k4,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,15620000.000000000000000000,ujuno,15620000
juno1qjv24g477avcktdsuu5avdajr0j53dfqua7xeu,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,10000000.000000000000000000,ujuno,10000000
juno1qj7nm3gxxypwqp5lvrjg27jc7tlhlys7jr3w9u,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,58028491.000000000000000000,ujuno,58028491
juno1qnt0ngr2d4p2r3srngdntyh2yale5y5pe0twhd,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,100.000000000000000000,ujuno,100
juno1qh40v99fdpj4zd9rw602pa4p2xd2wv5pu4emkf,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,6381.000000000000000000,ujuno,6381
juno1qlgfw8znv00fvha2tpnq72xerycjmasksqcvr5,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,1859571.000000000000000000,ujuno,1859571
juno1ql5d08k8tmhs6mc6pgu6k69tf5e0e6hx9uzevm,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,8100000.000000000000000000,ujuno,8100000
juno1pqfvjym5nq8n54h3z2p7fmsttt89yrkn29csfq,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,6080000.000000000000000000,ujuno,6080000
juno1pquw8s67qykzx9swmhkgzrtaxke00ak238gajc,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,32000000.000000000000000000,ujuno,32000000
juno1ppxf2pac3y95fa9w08qg4yayg4a9vsmqr3e5xx,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,10781753.000000000000000000,ujuno,10781753
juno1pp0slr7gflh5ele32u5cr652exmz4shwwln377,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,10000.000000000000000000,ujuno,10000
juno1pywdszy68a2tacwpz9ycyqntr84hcxu0k393d0,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,11059875.000000000000000000,ujuno,11059875
juno1py30rgrq826n9fhrftz7zapzrd2twwlqg0n9te,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,1100000.000000000000000000,ujuno,1100000
juno1pycsh3hazhw4gusx0ruygu7uzy03pl993de6p8,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,49100000.000000000000000000,ujuno,49100000
juno1p9v54eaxw3mkkvc3j09vu3k5mu7sjdyp02j643,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,3500000.000000000000000000,ujuno,3500000
juno1p9he4f4n96rgtf23hdvysjvhzqs5uk8g60h9ac,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,10000000.000000000000000000,ujuno,10000000
juno1p9uc66fnsd3c9h49pm4dj9h3pkq9ls8tfw8na9,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,10050000.000000000000000000,ujuno,10050000
juno1pxc3vltva9826ftryr7j9tpm8fwkh9k83d3g2f,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,5001000.000000000000000000,ujuno,5001000
juno1pgycp6kj0ketsnpvx4qmce2t5mtjteejyz9wh8,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,9200000.000000000000000000,ujuno,9200000
juno1pgnpjs3zg6sgm9pdhtrduqyyx4lq3l4fqlxu66,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,1000000.000000000000000000,ujuno,1000000
juno1pfnsu7wqayllxzxudzpdkeq7kl9ajvkywf3vuc,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,90280000.000000000000000000,ujuno,90280000
juno1p2l9grqmt2znq867hlfw2qluj359kd2fpyxs7z,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,31000000.000000000000000000,ujuno,31000000
juno1pwjc9nses6qzt73kvvm2uelzvfmz7gleuwv5l5,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,54000000.000000000000000000,ujuno,54000000
juno1p0xc8vz6m72velt8xera2quz3xs9ee6c07v5w0,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,37500000.000000000000000000,ujuno,37500000
juno1psdhnw746sej28ruup7uyk8ym227zl6e2z9fxj,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,1850000.000000000000000000,ujuno,1850000
juno1pje97hl984qqgxf3xu9nlz9kea4wnzux7kd0m0,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,50008206.000000000000000000,ujuno,50008206
juno1pnne7f0qgrw2yxg5tsne5xkgqp8gekkwyjg7pl,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,3000000.000000000000000000,ujuno,3000000
juno1pkp8xhsw4yl3mcecurv386jw4j2y776w76lluw,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,1583.000000000000000000,ujuno,1583
juno1phqp4slrnnfprzsfu33njy2dsucy7njgjrdyz4,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,9800.000000000000000000,ujuno,9800
juno1pua2ne85l4hqjs5haqtu4sez2jgr67ej0e0w82,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,45000000.000000000000000000,ujuno,45000000
juno1paha6w22axq5w35sfrksewg8h6p8f8w0zxuuda,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,2000000.000000000000000000,ujuno,2000000
juno1pa7enuuvmpqcphkcsvu3vq02sdd652zuc87hkf,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,411589666.000000000000000000,ujuno,411589666
juno1pal3z2yyzlqmy3ey2d9m4qvu96mkhqdd7pjx6j,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,20170000.000000000000000000,ujuno,20170000
juno1p7pqh96wndak9l7gk9vyq9rayk26pye3x90t25,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,30269426.000000000000000000,ujuno,30269426
juno1p7gyng5y74pvrfdnlg2h7yr7vmfs9r6g9utmv7,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,40400000.000000000000000000,ujuno,40400000
juno1p77sfv0aefkxst0uuc5vvavuvp08jw3gvq3dg2,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,5000000.000000000000000000,ujuno,5000000
juno1zq9d669dws3pf35zp86wjhs6yz43s2egftdkq5,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,50000000.000000000000000000,ujuno,50000000
juno1z9ypcew4cvfz6nm6tcu8hwvr4uhnfeu257zzf2,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,10210000.000000000000000000,ujuno,10210000
juno1z9nr6eze5zqdphpymvek8t0nevykussftfufv9,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,11050000.000000000000000000,ujuno,11050000
juno1zx90dztp8f9kcnmg4hggvwz7r0rx0cjk3549m5,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,25000000.000000000000000000,ujuno,25000000
juno1zgrh3h36ga7dxjz998rfqmxwx9la65uupqyvc6,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,12390000.000000000000000000,ujuno,12390000
juno1zf7yyyv4w0fykk2eg6c7q025e795fhjd4daa86,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,5000000.000000000000000000,ujuno,5000000
juno1z2mgrt6w4tvfp665evc0wj6uay3tp6ndt4az8p,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,1000000.000000000000000000,ujuno,1000000
juno1zve02feteu5kp8dcrxq3duhzs0vtt788xxh4hj,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,6000000.000000000000000000,ujuno,6000000
juno1zdk4awgnx3pe7ymt0xcrhaj28m4y4c25w37de7,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,12134534.000000000000000000,ujuno,12134534
juno1zs04tjvc9alk9yqq3h27zczs75vp0n665v37ys,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,1000000.000000000000000000,ujuno,1000000
juno1zn0j3p9lyaghh9mfnyhskwwwl8a5nwm80uwwxv,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,25000000.000000000000000000,ujuno,25000000
juno1znh3eprtt6mz3vdh33ljznd64kwxua2t8cxz5k,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,1105335.000000000000000000,ujuno,1105335
juno1z5gugzl8fe6dtyt9mx3jhhwvxrka9zx6a768sh,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,32000000.000000000000000000,ujuno,32000000
juno1z40d4yf7qwesfz735asc9frvf5fjvfgqq6uu2q,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,5805878.000000000000000000,ujuno,5805878
juno1zk4n0a4ljeww9zrdcmjnzdlr7vw0e0j0kvf5ep,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,3000000.000000000000000000,ujuno,3000000
juno1zkhaxm7k2aw537dx493els7y984dg7pcydxhnf,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,21101930.000000000000000000,ujuno,21101930
juno1zemqgkmldkea8mws0lz55syrxtzznsjcdajnll,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,9500000.000000000000000000,ujuno,9500000
juno1z74ey263de7x2vq76h7kjd5qn5nk80tyw0f595,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,250000.000000000000000000,ujuno,250000
juno1rq3eqd9pmxsc44nukrw9a2jv6zfzhv5rcz7y9c,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,26000000.000000000000000000,ujuno,26000000
juno1rq3759xt8lje455dapsyjad4vgadzc36lgsagz,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,54754.000000000000000000,ujuno,54754
juno1rrrs0vtjruargauevhqxnsesak2772llx7j0px,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,11700000.000000000000000000,ujuno,11700000
juno1ry5crsdpsjy0f45ztpcglc6f99r7ma2ng672ey,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,17346118.000000000000000000,ujuno,17346118
juno1r9mekllcz0fqdt0w2lstckw9exxtvzpqp6g9ye,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,100000000.000000000000000000,ujuno,100000000
juno1r9l943y0ztpsnsryth3n6dfq4fu2lm66wtndy9,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,2000.000000000000000000,ujuno,2000
juno1rxuj7tfs0j5p538js4mg2yfuw2v2yjjvxrq9ax,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,36720000.000000000000000000,ujuno,36720000
juno1r8pe9zf38ugvcm609uxlx725mf322wtur85ade,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,1015277.000000000000000000,ujuno,1015277
juno1rsg0k0a57gejwkzsa5xrgsxwnwpfclup45qpx9,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,16000000.000000000000000000,ujuno,16000000
juno1rs60hpfysn4ff5c2a4gf5wnnzpd27g0se6zkuh,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,1000000.000000000000000000,ujuno,1000000
juno1rn5z60dsep59lc4fvhl7nprfujd6ghdfcl453a,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,1100.000000000000000000,ujuno,1100
juno1r5dqqg4sk66jxm2edl90pdulau0j4tkq0rhu7z,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,5200000.000000000000000000,ujuno,5200000
juno1r4gm08v6cdkf5zyctqs270n4gzh5p70veetnaa,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,14044030.000000000000000000,ujuno,14044030
juno1r4c2g5wex39kcdeahgxjaxnr2wnv7jvxxazj7h,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,50000000.000000000000000000,ujuno,50000000
juno1rkpdlluj6a7ksz5jk7zxu8zlurd9hkm4p5f6vv,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,31000000.000000000000000000,ujuno,31000000
juno1rk6qdahk8s7e5pn7354ddfzu90qfcd8j808dtc,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,5330000.000000000000000000,ujuno,5330000
juno1resq2v6yf4rdkx59ms3haxq9pcewhhlytd9t9z,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,31000000.000000000000000000,ujuno,31000000
juno1runnns00ux2mw8ge3mjqg6z82nxjv76s0qk2t4,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,11010000.000000000000000000,ujuno,11010000
juno1y8z7u0xt8rfj554t5d59t5ka3a40a6nnc2y6hw,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,32000000.000000000000000000,ujuno,32000000
juno1yfqswayzce28rzqrw9z6gctv4nzwwktslfjf4r,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,22650000.000000000000000000,ujuno,22650000
juno1y2vsx3mrlthcmqa94x5a0srljkkgd8km4xh84k,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,735000000.000000000000000000,ujuno,735000000
juno1y2dmqrqkzpg6u8jswfzy7fmwsf7nk9d5d7lj28,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,30000.000000000000000000,ujuno,30000
juno1y2jc6w3w5h08zdeddlkcrf5um0mlvemgyp6jeg,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,516.000000000000000000,ujuno,516
juno1yt9ml47yw8zfygu394mgagd625vfjghjfqmjck,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,25100000.000000000000000000,ujuno,25100000
juno1ywv2tl5hvzlvd0snv3ykhkv4p899pdtvexydrl,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,10730000.000000000000000000,ujuno,10730000
juno1ywn3rt8jvjzv4nvwn8899d0g4q4jhe3tceyl5l,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,5000000.000000000000000000,ujuno,5000000
juno1y063dzj6knch9zwp8nsknwsjs5y4w9f8mdvgw3,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,54612973.000000000000000000,ujuno,54612973
juno1y07t53q3p7xsl3vazvjjvya00fwhnexm32k356,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,25000000.000000000000000000,ujuno,25000000
juno1yhg56dqytz82r6p63xt30gsnavv608gzelu59z,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,9764.000000000000000000,ujuno,9764
juno1yedpj6dsuttzunfk9ft7uysjwzkxd7hjcxpma9,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,50000000.000000000000000000,ujuno,50000000
juno1yujaep7vnr6j3au3zsr7gnvk7gj0z6f5gdpwl4,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,25000000.000000000000000000,ujuno,25000000
juno1yuhwapyye4dcsz6xad3xcpc9xdhwggwr8t5ejm,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,5052578.000000000000000000,ujuno,5052578
juno1yld2e4vudgdza2dc793ww0g49sq0x0x98y5cqx,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,10000000.000000000000000000,ujuno,10000000
juno19qvxkd2lq382y6kem8gs62daqzs5s2rqgmd7vx,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,4000000.000000000000000000,ujuno,4000000
juno19ps0avvwlucrh28appvck6ccl4wuxp2mhn97t2,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,2000000.000000000000000000,ujuno,2000000
juno19yf3w9qhw0cfgaq658twnx9zzt48zdqpeqjhdg,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,16800000.000000000000000000,ujuno,16800000
juno19gr8u2hazszkq95gd75hvq37zld02f0vyhcha8,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,49500000.000000000000000000,ujuno,49500000
juno19g5rdssf3xvdajsu5ytr4xr4rh58l5aa8jtrww,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,7931.000000000000000000,ujuno,7931
juno19ghdxhepjnhgwxvj4uzra3z37qrzxgvgmwzpah,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,2000000.000000000000000000,ujuno,2000000
juno19fwrfr6ngrpnfx4fp4yzfjyjt02zk3xucu4xsy,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,8032345.000000000000000000,ujuno,8032345
juno192guner3ahpkfegtptmw2dfxscdqvg3f5n80f7,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,44000000.000000000000000000,ujuno,44000000
juno190g5j8aszqhvtg7cprmev8xcxs6csra7xnk3n3,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,25000000000.000000000000000000,ujuno,25000000000
juno19s7vsz430p5uxhdv3clfrn3humau70gsr250ku,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,1100.000000000000000000,ujuno,1100
juno19h9w9y4hjj69m6wf2j6srskuwh9k92dd3cu0ey,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,50000.000000000000000000,ujuno,50000
juno19m0fd872k3clqldudx6lrvpll50q5l3gw39xd8,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,3584435.000000000000000000,ujuno,3584435
juno19m7jfg9q27u2pey46mwja7hsmsmyzp60eqvq7k,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,5000000.000000000000000000,ujuno,5000000
juno19atggawer8mzqm282dgjat052j7nq76rgaam87,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,20000000.000000000000000000,ujuno,20000000
juno197fw4c7hr49e02jyfn5wctv0805wt7wrctwd8z,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,240000.000000000000000000,ujuno,240000
juno197s4ucuwqhnvyl0kse5cn3cvqmzq0qym5p4l05,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,16000000.000000000000000000,ujuno,16000000
juno19l5du45yx7cqgvpg3vnfuuazl83k0l4wgen7da,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,10000000.000000000000000000,ujuno,10000000
juno1xpyqxhyg742e4p9323676mqqzwe730e9gz4a9y,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,12906288.000000000000000000,ujuno,12906288
juno1xpyglnn8m2w270d5ttjd7muk6nx0lpnjztgd5y,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,50000.000000000000000000,ujuno,50000
juno1xpxjumnc0cnmwkrfxpf6h4gt3f54uajqw0fgh2,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,10000000.000000000000000000,ujuno,10000000
juno1xzsu93xry7wze2xfggukprhvpcq8vsrdv34fps,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,25520000.000000000000000000,ujuno,25520000
juno1xrve72ecqqkmnsp76e5n60j764rqrwfaps7wzh,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,11000000.000000000000000000,ujuno,11000000
juno1xyxg4rz860svftkh83ts85lm483zu5cq5fmdch,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,1225246533.000000000000000000,ujuno,1225246533
juno1xx8uzm0kcref9qlfjy5nm9knctghn74gplq8xe,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,1100.000000000000000000,ujuno,1100
juno1x8rwal4g26mv3pkfs3fwcrvypfpmcvujxax7v2,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,335000000.000000000000000000,ujuno,335000000
juno1x8nr7ljj08hnxda5cwwdk5sg2c25w8w7h6lupf,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,15000000.000000000000000000,ujuno,15000000
juno1xgp5cuqjyrdtrysfsqzu0ektndha72putsnex8,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,55300000.000000000000000000,ujuno,55300000
juno1xf4n5alscmyuhuyv5elnpns38lf64u8yxsh7f4,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,50000000.000000000000000000,ujuno,50000000
juno1x2vfkuykym7a8nz6ajx5se8eq8uc93pswpnjnc,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,20100000.000000000000000000,ujuno,20100000
juno1xt352n044y3tmxyugun6fv9uahxa23se00dr3q,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,34650000.000000000000000000,ujuno,34650000
juno1xt77j9lkg63zxr4wk70paaf3gghwsu4r74qtdr,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,100000000.000000000000000000,ujuno,100000000
juno1x0xeytsk6zx5hfjwxz6y45qufh6kk4cegekdpm,junovaloper1eqwz3j9cv7q3jjy2alzy02hy5amlqmacm0z65q,75000000.000000000000000000,ujuno,75000000
